Date,LKOH,GAZP,SBER,TATN,NVTK,Index
2015-07-27,2398.9,134.51,68.48,278.8,567.5,828.4438015919809
2015-07-28,2433.4,135.05,69.55,288.5,577.0,840.7476248855465
2015-07-29,2430.9,138.7,71.2,284.2,578.2,841.0376337572923
2015-07-30,2441.0,139.8,72.2,284.4,575.0,844.2490476377686
2015-07-31,2537.6,142.5,72.3,301.85,591.0,876.321947909474
2015-08-03,2509.1,141.45,71.1,303.9,587.9,867.4421403600653
2015-08-04,2507.4,141.89,72.3,306.6,597.9,868.5273512902562
2015-08-05,2529.0,143.78,73.49,315.0,589.3,875.7674756593486
2015-08-06,2491.6,140.88,72.25,303.6,593.3,862.9315597514509
2015-08-07,2520.0,141.34,74.2,304.3,598.0,872.2484882108887
2015-08-10,2531.0,141.5,75.16,308.95,597.4,876.1750807465327
2015-08-11,2519.7,141.97,73.2,307.5,592.5,871.9632549210141
2015-08-12,2539.5,142.99,73.4,308.1,597.5,878.527555797545
2015-08-13,2548.2,143.7,73.7,314.0,593.8,881.6436352414173
2015-08-14,2561.1,144.8,74.43,314.4,590.7,885.6318416662377
2015-08-17,2554.9,144.25,73.0,316.5,584.4,883.0226213583144
2015-08-18,2491.0,142.65,72.45,315.55,584.0,863.7942028553957
2015-08-19,2468.5,140.8,71.5,306.6,571.7,854.4844363672624
2015-08-20,2487.1,142.64,72.05,309.0,586.0,862.014367686479
2015-08-21,2412.0,140.29,69.86,293.6,564.0,835.464732055506
2015-08-24,2347.0,135.35,68.53,291.25,567.2,814.9858575754458
2015-08-25,2381.0,140.4,70.79,288.45,560.3,825.8437824530527
2015-08-26,2355.0,140.51,71.0,292.05,581.2,820.6021270529959
2015-08-27,2424.0,144.6,73.8,306.0,599.5,845.5190413923671
2015-08-28,2520.0,146.6,74.82,313.0,613.9,876.1601526202179
2015-08-31,2531.0,148.19,74.5,323.0,633.0,882.4644464491298
2015-09-01,2455.0,144.5,73.14,310.0,610.0,855.6726097592743
2015-09-02,2440.0,142.57,72.9,305.05,606.0,849.8513928981462
2015-09-03,2503.0,145.3,74.15,309.0,602.2,869.2598146170506
2015-09-04,2458.0,142.8,73.96,304.9,606.0,855.3725665283812
2015-09-07,2446.7,141.67,73.81,304.95,611.1,852.2047248009421
2015-09-08,2462.1,143.21,74.9,307.1,619.0,858.2734276224464
2015-09-09,2501.2,144.22,74.65,308.5,621.0,870.1478789733552
2015-09-10,2489.0,142.99,74.3,311.0,624.3,866.7575500794362
2015-09-11,2487.6,142.4,74.1,308.2,630.0,866.3304713210831
2015-09-14,2524.5,143.58,74.88,315.4,634.1,878.686470085091
2015-09-15,2478.1,141.95,74.85,315.0,628.1,864.2232601893242
2015-09-16,2475.0,142.91,77.71,323.6,628.6,865.2719573174801
2015-09-17,2439.0,142.8,76.49,327.3,632.0,855.213851525603
2015-09-18,2403.8,139.5,75.5,322.0,631.8,843.2770010275647
2015-09-21,2331.1,139.45,75.94,315.0,617.3,820.2622401829972
2015-09-22,2225.9,136.4,74.39,305.6,604.0,786.3729029324418
2015-09-23,2203.0,134.3,73.74,301.0,612.5,779.2415191807509
2015-09-24,2185.0,132.2,73.33,298.35,598.0,771.8044912461455
2015-09-25,2240.0,133.85,74.97,307.0,593.0,789.112155966874
2015-09-28,2241.9,130.9,74.57,300.05,577.3,786.6380600888928
2015-09-29,2261.0,133.2,75.5,299.9,586.2,793.7782887457115
2015-09-30,2242.9,134.55,75.3,308.55,597.0,790.7406912825529
2015-10-01,2184.0,132.9,74.51,306.65,587.8,772.019840492517
2015-10-02,2140.0,131.5,73.8,300.85,588.1,758.1005130872194
2015-10-05,2196.0,136.8,76.2,316.9,608.0,779.8487709147156
2015-10-06,2238.0,137.87,77.31,323.75,618.1,794.2168239649963
2015-10-07,2279.0,140.0,79.65,328.9,604.0,806.5880672867513
2015-10-08,2294.0,139.8,83.11,323.2,605.6,811.233688484425
2015-10-09,2400.1,143.81,85.77,333.0,606.0,844.8352122715568
2015-10-12,2340.2,141.7,85.45,325.0,599.4,825.3673337771418
2015-10-13,2350.0,141.8,85.0,332.65,600.9,829.1007967010515
2015-10-14,2341.0,142.01,86.81,328.5,601.1,826.5478076786655
2015-10-15,2320.0,142.61,87.7,329.1,604.9,821.235030577031
2015-10-16,2303.8,141.0,88.52,328.0,599.4,815.7046682785475
2015-10-19,2315.0,140.27,87.07,331.25,598.8,818.708641334415
2015-10-20,2332.9,140.4,88.14,332.6,589.5,823.5333235555477
2015-10-21,2310.9,139.49,86.95,327.0,594.1,816.4027775894257
2015-10-22,2334.5,139.25,86.53,328.35,596.6,823.443664111411
2015-10-23,2336.7,138.94,90.45,333.8,601.1,825.9442021212279
2015-10-26,2298.0,138.5,92.3,333.5,599.7,814.9020946806118
2015-10-27,2350.6,138.5,89.0,345.0,613.9,831.8518850673777
2015-10-28,2357.0,138.1,90.05,342.4,601.3,832.4721055212673
2015-10-29,2341.5,136.11,88.6,334.95,586.5,824.9804534714075
2015-10-30,2320.0,135.75,90.53,328.8,584.3,818.2499369707242
2015-11-02,2412.0,137.8,93.65,336.2,587.7,847.3434666765856
2015-11-03,2483.9,141.75,95.4,344.2,591.1,870.8555070585287
2015-11-05,2489.6,140.97,95.5,346.0,598.0,873.1205909458427
2015-11-06,2511.8,137.75,94.09,348.0,598.1,878.5746915749227
2015-11-09,2530.0,136.5,92.95,346.4,606.1,883.7553273491528
2015-11-10,2520.0,135.58,94.35,346.95,616.0,881.8704526672337
2015-11-11,2548.0,135.0,94.0,345.0,596.1,887.800265647662
2015-11-12,2555.0,136.6,94.29,340.1,591.0,889.3468412176533
2015-11-13,2485.0,136.0,93.4,335.5,593.2,868.3600426058304
2015-11-16,2476.0,137.21,95.8,336.25,606.1,867.8653273544529
2015-11-17,2524.5,142.75,102.5,340.2,624.5,887.0835036946947
2015-11-18,2526.0,147.47,104.0,342.4,631.2,889.9808770018375
2015-11-19,2534.0,147.5,104.86,349.1,620.2,892.3005564714454
2015-11-20,2540.0,148.05,107.3,349.85,627.3,895.4816633964654
2015-11-23,2652.8,152.0,109.98,354.45,635.0,931.0746771083307
2015-11-24,2576.9,145.65,105.6,345.0,612.1,903.2609993299536
2015-11-25,2606.9,143.99,108.51,345.9,629.5,913.8300577909275
2015-11-26,2598.6,143.2,106.48,344.3,627.2,910.3407236333521
2015-11-27,2539.4,140.65,104.55,336.9,626.4,891.136139167293
2015-11-30,2534.1,138.0,102.9,314.05,621.0,885.4917276706481
2015-12-01,2559.0,137.42,101.3,323.0,607.6,891.9875274813636
2015-12-02,2535.4,136.85,102.5,321.5,601.0,884.5449591230675
2015-12-03,2559.0,140.0,104.0,316.9,608.2,892.7182806266726
2015-12-04,2489.9,137.7,103.05,312.0,584.3,869.2171325769568
2015-12-07,2410.0,134.5,103.0,308.8,580.8,844.52289664276
2015-12-08,2377.9,134.65,97.0,304.9,570.0,832.4291644616634
2015-12-09,2385.1,135.81,100.66,311.6,589.1,838.1195689728809
2015-12-10,2445.0,135.6,100.13,314.2,582.2,854.9853663127577
2015-12-11,2450.0,133.8,98.15,310.0,580.9,854.8912982072354
2015-12-14,2432.8,131.59,97.7,303.8,570.0,847.5678437132938
2015-12-15,2446.8,134.4,100.0,316.6,585.0,855.6605150717448
2015-12-16,2415.0,134.5,102.45,313.4,588.0,846.9724683529438
2015-12-17,2427.0,137.9,103.75,318.0,604.0,853.5827741688038
2015-12-18,2327.1,132.25,98.81,303.0,578.2,817.9994057248351
2015-12-21,2338.7,131.5,98.73,306.0,575.8,821.2630230675762
2015-12-22,2327.0,133.2,99.8,306.9,570.6,818.2370806607742
2015-12-23,2317.0,135.3,102.96,308.7,591.0,818.6452432877987
2015-12-24,2325.3,136.0,101.35,313.55,587.7,821.0970034086995
2015-12-25,2310.2,134.48,101.34,311.9,581.8,815.6124130598998
2015-12-28,2309.9,134.97,100.2,312.35,579.2,815.2039049427444
2015-12-29,2353.6,137.49,101.82,322.65,599.5,831.8474194840213
2015-12-30,2345.9,136.09,101.26,317.6,591.0,827.805110466105
2016-01-04,2310.2,134.91,98.01,307.05,571.0,813.4439472730292
2016-01-05,2380.0,136.45,98.89,314.0,573.6,835.3005258621607
2016-01-06,2378.0,135.94,96.85,316.0,568.0,833.821075765449
2016-01-11,2257.9,131.38,91.03,303.1,550.5,793.4153273078598
2016-01-12,2223.5,133.54,91.71,305.7,567.0,785.9125501943781
2016-01-13,2225.0,131.3,91.5,301.35,572.8,785.716499246201
2016-01-14,2188.9,130.86,93.04,300.65,576.1,775.7171832558003
2016-01-15,2098.0,125.1,87.27,284.05,543.7,741.7607765838432
2016-01-18,2112.1,124.6,86.15,284.65,559.5,746.8809944326252
2016-01-19,2150.0,125.98,86.68,296.7,561.8,759.8989832433184
2016-01-20,2145.3,125.83,83.83,290.0,553.7,756.3589418770614
2016-01-21,2212.8,127.75,86.0,294.6,568.1,778.7314387014596
2016-01-22,2340.9,132.4,91.5,319.9,593.5,823.4586853636536
2016-01-25,2349.0,133.0,91.0,319.85,595.7,826.0326523854707
2016-01-26,2320.0,131.89,91.5,308.05,577.0,814.5196148767441
2016-01-27,2400.5,134.0,95.75,314.0,600.0,842.1144923786587
2016-01-28,2495.0,136.5,96.69,326.5,618.4,873.3911437532851
2016-01-29,2569.0,136.6,96.5,339.55,639.2,898.0727837928821
2016-02-01,2547.0,133.9,96.5,332.0,630.0,889.333988940683
2016-02-02,2491.0,132.5,94.4,324.95,622.1,870.7470108647672
2016-02-03,2475.5,131.01,94.53,317.45,613.0,864.264466229683
2016-02-04,2553.5,135.07,97.57,340.55,636.0,893.2595463652182
2016-02-05,2594.0,134.43,97.2,335.3,623.3,903.0535461339246
2016-02-08,2482.5,133.5,94.7,326.4,604.1,867.2205680268205
2016-02-09,2387.5,132.7,93.89,325.5,604.9,839.2389692683716
2016-02-10,2382.5,133.03,96.35,322.05,615.8,839.0435603174672
2016-02-11,2392.0,130.49,94.2,313.0,597.0,837.9561137197579
2016-02-12,2396.0,131.3,94.85,326.3,610.0,842.090848698145
2016-02-15,2429.0,133.43,95.25,327.35,607.2,852.200995153761
2016-02-16,2450.0,135.85,96.51,327.7,605.2,859.1121055371696
2016-02-17,2467.0,137.1,99.2,327.9,615.7,865.9663343608215
2016-02-18,2565.0,138.0,102.7,327.1,636.3,897.1717013471756
2016-02-19,2540.0,136.9,101.5,318.3,629.5,887.7733502500446
2016-02-20,2529.0,136.59,102.39,317.1,621.4,883.8807388372541
2016-02-22,2610.0,139.9,103.2,322.3,640.3,910.6681236052176
2016-02-24,2550.0,137.15,102.1,312.9,630.8,890.4023246002881
2016-02-25,2551.5,137.97,104.05,318.0,634.3,892.3998418272475
2016-02-26,2587.0,138.67,106.24,319.35,630.1,903.1959699282454
2016-02-29,2686.0,141.4,107.0,323.3,646.0,934.6339443476056
2016-03-01,2699.0,142.0,108.26,329.8,637.8,938.8753458207032
2016-03-02,2640.0,140.14,106.12,333.6,636.0,921.0133232863982
2016-03-03,2700.0,144.5,106.99,341.0,628.9,939.9930440186066
2016-03-04,2775.0,146.16,108.99,348.4,625.7,963.2071603299119
2016-03-07,2840.0,150.15,109.47,355.1,639.6,985.1903014939367
2016-03-09,2744.0,147.43,108.15,347.7,632.0,954.8292176549506
2016-03-10,2692.0,146.94,108.84,349.6,634.0,940.174559233668
2016-03-11,2669.0,144.3,109.26,351.0,624.4,932.2176024234941
2016-03-14,2658.5,143.2,109.26,341.45,624.0,927.78808218125
2016-03-15,2647.5,142.54,106.46,347.3,620.6,924.0907592813664
2016-03-16,2703.0,144.75,107.0,349.0,623.8,941.3723910088697
2016-03-17,2750.0,147.27,109.47,352.2,610.5,955.4739455812927
2016-03-18,2810.0,150.65,112.4,364.0,610.5,975.7936255048043
2016-03-21,2784.5,149.9,112.07,360.6,612.5,967.91760802229
2016-03-22,2740.0,149.62,111.49,359.5,616.2,955.0014060742674
2016-03-23,2687.5,146.0,109.1,357.95,608.5,937.3847410638955
2016-03-24,2615.0,145.8,108.06,348.5,606.5,914.8439005298142
2016-03-25,2607.5,146.04,109.1,348.75,608.0,913.1454021705199
2016-03-28,2570.0,145.1,108.12,345.0,602.2,900.8646368263647
2016-03-29,2614.5,144.7,107.05,348.8,597.5,913.4074238777425
2016-03-30,2610.0,147.8,109.15,357.9,599.6,914.6366140552024
2016-03-31,2622.0,147.75,109.9,361.0,598.0,918.4873295267271
2016-04-01,2625.0,147.2,108.52,356.0,590.0,917.6254877603888
2016-04-04,2692.0,146.38,108.2,359.0,590.0,937.0802093046923
2016-04-05,2698.5,144.34,106.87,351.0,600.0,938.0772823304236
2016-04-06,2715.0,144.2,108.0,350.95,601.6,943.2310707565094
2016-04-07,2722.0,143.89,108.51,361.8,591.7,945.6379439041394
2016-04-08,2777.5,145.7,112.92,359.15,584.4,962.3597225587126
2016-04-11,2798.0,147.3,117.35,359.85,596.8,970.9664700517351
2016-04-12,2775.0,148.9,117.95,355.6,599.0,964.5983378607671
2016-04-13,2824.0,153.12,119.5,356.8,610.0,981.4061233767413
2016-04-14,2814.5,150.43,119.3,350.3,601.7,976.4391392640958
2016-04-15,2822.5,147.99,119.3,348.4,602.3,977.9428970610926
2016-04-18,2777.0,146.3,118.2,344.5,604.0,963.7472277197487
2016-04-19,2815.5,155.95,121.5,344.0,604.6,978.3085616264931
2016-04-20,2870.0,161.95,123.75,342.0,604.2,996.0162673474051
2016-04-21,2890.0,161.8,119.17,333.0,607.7,999.9702907089829
2016-04-22,2890.0,161.2,121.25,342.95,611.0,1001.6999349137756
2016-04-25,2853.0,160.3,120.08,352.8,607.1,991.195481637827
2016-04-26,2796.0,163.0,119.7,353.0,610.9,975.6598510824565
2016-04-27,2733.0,160.99,120.8,353.35,613.0,957.3439952678303
2016-04-28,2800.0,164.75,124.39,356.9,638.1,981.2272656203712
2016-04-29,2752.0,168.47,123.55,340.95,612.8,964.15040666887
2016-05-04,2698.5,162.4,120.96,330.4,623.0,946.0974330473133
2016-05-05,2630.0,160.5,120.92,323.65,611.1,923.9384413198727
2016-05-06,2629.0,159.27,120.64,320.0,618.9,923.5240821238835
2016-05-10,2585.5,156.85,119.55,321.2,623.9,910.5638620698769
2016-05-11,2642.5,159.45,123.45,322.85,628.8,929.3448946230533
2016-05-12,2673.5,159.03,121.2,320.15,620.3,936.6337845392025
2016-05-13,2699.5,159.85,121.07,325.95,618.4,944.8354233694007
2016-05-16,2662.0,158.07,122.6,321.2,626.4,934.0281104356277
2016-05-17,2671.5,153.58,122.71,322.8,632.3,936.2881156467773
2016-05-18,2707.0,152.1,123.12,325.5,639.2,947.1778699927314
2016-05-19,2695.5,148.33,120.5,317.0,642.6,941.5478902650883
2016-05-20,2712.0,146.7,121.9,313.5,654.5,946.8803291083457
2016-05-23,2647.0,144.31,121.51,305.7,648.7,925.933172774413
2016-05-24,2656.5,146.35,123.5,304.45,651.3,929.808995923333
2016-05-25,2650.5,146.55,127.87,305.9,657.3,929.8681567997062
2016-05-26,2678.0,148.87,132.16,309.9,652.0,939.4895519024038
2016-05-27,2682.0,149.88,133.2,310.0,659.9,941.8721890212631
2016-05-30,2695.5,149.6,134.45,313.55,671.8,947.4407912781027
2016-05-31,2570.0,145.5,132.56,301.8,659.4,907.119835782351
2016-06-01,2580.0,144.7,131.36,309.55,659.0,910.3321190662149
2016-06-02,2597.0,144.0,132.3,311.95,660.8,915.7215889857516
2016-06-03,2587.0,143.41,131.59,314.0,654.4,912.1609107726171
2016-06-06,2613.0,146.4,133.99,320.85,651.1,921.556992309953
2016-06-07,2681.5,147.75,139.97,335.0,673.9,946.7771044306844
2016-06-08,2680.5,146.95,139.39,331.5,665.9,945.0485098599876
2016-06-09,2635.0,144.98,139.61,319.4,680.0,931.2711453946196
2016-06-10,2636.0,142.44,133.5,316.5,662.0,927.5051785357357
2016-06-14,2670.0,141.84,127.08,322.0,663.6,936.3845828689115
2016-06-15,2637.5,141.57,129.89,323.45,655.0,926.9862752191952
2016-06-16,2624.0,139.5,127.1,321.3,649.3,921.1033290437811
2016-06-17,2647.0,139.32,128.7,325.05,669.6,930.2903500415085
2016-06-20,2643.5,142.97,132.13,329.25,667.0,931.3314769686567
2016-06-21,2658.0,143.54,133.39,322.85,659.6,934.64486714464
2016-06-22,2660.0,143.0,134.81,327.25,651.2,935.1798914183471
2016-06-23,2730.0,144.2,138.0,330.0,658.1,957.4747333970324
2016-06-24,2725.0,141.25,133.4,325.65,630.3,951.2140027123842
2016-06-27,2631.0,138.52,126.2,316.0,628.4,920.2471331515865
2016-06-28,2628.0,139.24,129.57,322.35,627.8,921.0400920165205
2016-06-29,2668.0,140.0,133.88,328.65,641.9,935.8101147819684
2016-06-30,2684.0,139.51,133.0,331.5,647.6,940.91245222269
2016-07-01,2707.0,140.05,133.85,331.5,644.2,947.6364899765184
2016-07-04,2745.0,141.6,134.6,327.3,641.5,958.5538776585919
2016-07-05,2769.5,140.95,131.85,322.0,634.1,963.5834817988667
2016-07-06,2732.0,139.99,129.36,321.15,632.0,951.5719840310359
2016-07-07,2748.0,140.37,131.8,314.35,640.0,956.8507677862519
2016-07-08,2788.0,140.27,134.41,311.8,638.5,968.6420313270318
2016-07-11,2752.0,141.4,137.2,317.9,643.2,960.2714306748858
2016-07-12,2777.0,142.12,140.4,326.35,659.8,970.8671804170874
2016-07-13,2741.0,143.6,139.4,316.05,660.5,959.5106544849826
2016-07-14,2770.0,144.2,140.0,318.0,650.2,967.5447556498262
2016-07-15,2792.5,147.37,138.12,325.6,651.6,975.4253071991712
2016-07-18,2799.0,145.84,139.93,326.35,648.2,977.124533903366
2016-07-19,2828.0,139.48,139.47,323.0,645.1,983.0655683202675
2016-07-20,2840.5,139.26,138.57,317.3,646.9,985.9381129347458
2016-07-21,2858.0,140.1,138.5,320.7,653.5,992.1697581659243
2016-07-22,2855.0,140.6,137.8,319.0,645.9,990.4161483942842
2016-07-25,2829.0,140.7,136.0,323.0,642.8,982.6404248388682
2016-07-26,2821.0,140.69,135.75,317.7,655.0,980.7334009738153
2016-07-27,2836.5,139.5,136.9,319.8,655.4,985.452185042653
2016-07-28,2887.0,139.9,136.85,320.95,653.2,1000.1227703849675
2016-07-29,2867.0,137.3,139.15,317.45,648.1,993.3537121604387
2016-08-01,2886.0,136.93,138.52,320.9,654.8,999.5720468173135
2016-08-02,2781.0,134.5,135.06,314.45,641.0,965.7255364502246
2016-08-03,2797.0,134.04,135.73,314.05,645.0,970.70627765617
2016-08-04,2839.5,136.7,137.14,328.0,652.4,986.2699949720263
2016-08-05,2815.0,135.5,138.69,328.5,647.3,978.8330726510106
2016-08-08,2842.5,137.47,139.45,330.0,648.1,987.7559617639204
2016-08-09,2806.0,137.34,139.2,326.75,652.1,977.0682345446098
2016-08-10,2738.0,137.4,138.3,325.3,642.4,956.1498221176032
2016-08-11,2785.0,137.19,139.7,326.5,643.5,970.2864636211411
2016-08-12,2870.0,137.83,139.45,332.0,650.4,996.2456588339923
2016-08-15,2922.5,138.0,139.5,332.6,658.4,1012.2844600076781
2016-08-16,2932.5,137.99,138.1,337.85,668.0,1016.2544810866142
2016-08-17,2932.0,137.68,138.44,334.6,672.7,1016.1584727610806
2016-08-18,2956.5,138.4,137.0,335.0,679.9,1023.7747178202973
2016-08-19,2948.0,136.8,135.8,325.6,680.1,1019.5670787059224
2016-08-22,2985.0,137.8,137.37,331.95,688.6,1032.3843877229904
2016-08-23,3014.0,137.37,140.35,328.2,696.0,1041.6292639662126
2016-08-24,3035.0,137.0,139.5,326.6,697.5,1047.3641683606493
2016-08-25,3049.0,135.42,142.84,325.5,698.8,1051.800543641181
2016-08-26,3025.0,136.2,145.25,327.55,708.1,1046.6745952700326
2016-08-29,2990.5,136.2,143.55,326.25,695.6,1035.0297343882482
2016-08-30,2989.5,135.59,143.18,325.55,695.7,1034.4168419325613
2016-08-31,2913.0,134.95,143.5,317.75,684.9,1010.3456641167767
2016-09-01,2938.0,134.99,144.25,322.85,678.2,1017.7665536584899
2016-09-02,3003.0,135.55,146.88,321.0,691.5,1038.3518188979278
2016-09-05,3053.0,136.05,149.5,326.5,677.9,1053.0428732908308
2016-09-06,3085.0,141.4,150.64,327.65,680.1,1064.356840534007
2016-09-07,3084.0,143.08,154.33,331.25,680.3,1065.8320928955857
2016-09-08,3108.0,141.45,153.45,329.8,679.2,1071.8802218741764
2016-09-09,3060.5,138.54,151.6,320.8,677.9,1055.7695857147387
2016-09-12,3045.5,138.93,151.43,319.25,669.3,1050.566208594
2016-09-13,3037.5,138.45,149.8,318.4,653.9,1046.2885004288873
2016-09-14,3054.0,139.35,150.86,313.7,651.4,1050.8357094948203
2016-09-15,3057.0,137.6,149.14,318.25,660.7,1052.126308322781
2016-09-16,3028.0,136.47,147.0,316.7,665.5,1043.1407744232401
2016-09-19,3018.0,136.59,148.66,323.95,658.4,1040.8611469640537
2016-09-20,3055.0,137.0,149.3,324.35,639.1,1050.2191958341953
2016-09-21,3048.5,136.25,150.67,318.45,643.3,1048.1797029879067
2016-09-22,3125.0,136.7,154.18,322.45,661.0,1073.3114911167384
2016-09-23,3085.5,136.7,151.5,323.25,665.0,1061.6453352276408
2016-09-26,3060.0,135.26,149.1,319.15,662.4,1052.602657748483
2016-09-27,3028.0,133.92,147.53,316.8,663.8,1042.445539780369
2016-09-28,3010.5,134.09,147.18,319.5,670.5,1038.213891447357
2016-09-29,3082.0,135.31,148.47,325.85,678.5,1060.9799919195793
2016-09-30,3068.0,134.9,145.34,320.25,682.5,1055.7793302691696
2016-10-03,3075.0,135.37,148.87,320.65,674.0,1058.0988486218598
2016-10-04,3077.0,136.23,148.1,324.45,673.6,1059.1079576702746
2016-10-05,3076.0,134.8,147.95,326.1,669.0,1058.178356306057
2016-10-06,3070.0,135.9,148.9,326.85,667.0,1056.8755107535926
2016-10-07,3050.0,136.1,148.74,326.85,674.1,1051.710109973097
2016-10-10,3077.5,139.1,151.27,325.85,674.5,1061.030300471005
2016-10-11,3104.0,138.98,151.3,327.95,681.3,1069.5103192055385
2016-10-12,3117.5,138.07,149.2,326.9,677.0,1072.1779586092832
2016-10-13,3084.5,137.47,146.09,330.6,679.0,1062.276052419401
2016-10-14,3064.0,136.2,146.73,328.5,677.5,1055.7844255783514
2016-10-17,3030.0,135.57,146.46,329.05,665.3,1044.6928120317054
2016-10-18,3050.0,135.81,147.74,333.8,671.1,1051.8952603221696
2016-10-19,3048.0,135.49,148.6,331.4,668.0,1050.9038646986523
2016-10-20,3037.5,134.72,148.26,331.5,661.0,1046.9722382234131
2016-10-21,3071.0,134.96,148.42,331.3,656.0,1056.3302049952802
2016-10-24,3094.5,135.05,149.15,331.0,654.2,1063.1546916768891
2016-10-25,3098.0,135.3,151.57,338.95,665.8,1066.7115739585838
2016-10-26,3081.5,135.32,150.67,332.6,668.9,1061.2833866652172
2016-10-27,3099.0,135.04,149.3,334.45,668.9,1066.1519871127564
2016-10-28,3104.0,135.0,149.2,338.4,665.2,1067.6807396798786
2016-10-31,3100.0,138.84,147.4,355.0,660.8,1068.5687948295583
2016-11-01,3106.0,141.98,145.85,362.55,653.8,1071.0025351563124
2016-11-02,2983.0,140.81,142.36,355.9,645.0,1032.6830711893003
2016-11-03,2984.0,139.9,142.75,355.0,640.0,1032.2884108708222
2016-11-07,2991.0,138.5,143.4,355.9,652.3,1035.2671206659834
2016-11-08,3030.0,139.32,146.11,353.8,648.1,1046.855740385129
2016-11-09,3058.5,145.62,151.04,364.6,668.0,1060.9373342485806
2016-11-10,3145.0,147.4,153.36,375.0,686.0,1089.769795872183
2016-11-11,3092.0,147.88,151.51,357.45,685.4,1072.0954215441166
2016-11-14,3064.0,146.26,150.4,361.0,676.5,1062.8901300591801
2016-11-15,3043.0,145.9,149.85,363.7,679.4,1057.1219827210211
2016-11-16,3063.0,145.5,149.94,381.95,692.0,1065.9442947441712
2016-11-17,3105.0,147.7,149.75,399.55,700.9,1081.3833722184045
2016-11-18,3084.5,146.96,150.05,386.8,704.7,1074.236850176595
2016-11-21,3127.0,149.6,153.0,398.0,717.0,1090.2921102119433
2016-11-22,3112.0,150.0,155.0,385.85,717.4,1085.2313265252328
2016-11-23,3175.0,149.49,155.23,392.4,727.5,1105.013942858506
2016-11-24,3176.5,151.11,161.15,389.6,735.9,1107.7463984680935
2016-11-25,3154.5,151.31,160.36,386.1,728.5,1100.2008528031124
2016-11-28,3145.5,148.94,159.4,391.0,724.1,1096.8780172329177
2016-11-29,3147.0,147.75,158.07,384.0,719.5,1095.4957846113912
2016-11-30,3188.0,148.8,158.7,388.3,732.0,1109.3789443834728
2016-12-01,3210.0,152.81,158.7,398.5,731.2,1117.8939879271356
2016-12-02,3286.0,152.35,159.4,397.8,733.0,1140.0507665988475
2016-12-05,3300.0,153.78,162.02,413.7,760.0,1149.2349036889075
2016-12-06,3267.5,151.5,159.35,422.95,761.9,1139.7361870692148
2016-12-07,3287.0,151.95,159.95,423.5,770.0,1146.421168416246
2016-12-08,3359.5,153.05,168.98,417.8,765.0,1168.8664339781571
2016-12-09,3371.0,152.99,169.66,417.3,768.0,1172.5549561342061
2016-12-12,3375.0,158.63,175.4,394.0,764.8,1173.7799494243395
2016-12-13,3328.5,158.95,176.9,405.95,799.4,1165.0790686569062
2016-12-14,3352.0,157.2,173.7,395.0,792.2,1168.806399354288
2016-12-15,3383.5,158.25,174.92,405.0,784.1,1178.9173943528049
2016-12-16,3352.0,156.2,173.9,403.35,793.0,1169.5769787308502
2016-12-19,3350.5,154.6,174.3,398.8,787.4,1167.818873212653
2016-12-20,3415.0,155.3,175.9,410.0,779.2,1187.61797033455
2016-12-21,3439.0,153.06,174.71,410.95,775.1,1193.4304285143319
2016-12-22,3368.0,150.27,170.0,399.85,770.0,1169.2820072373383
2016-12-23,3396.0,149.05,171.15,394.65,760.4,1175.9408128859675
2016-12-26,3418.0,148.95,171.97,397.55,759.3,1182.7153230142276
2016-12-27,3428.5,150.38,172.27,402.95,775.0,1188.178820830967
2016-12-28,3344.0,151.0,170.1,410.3,766.0,1163.351862046781
2016-12-29,3424.5,152.62,171.3,420.4,765.5,1188.4878716667595
2016-12-30,3449.0,154.55,173.25,427.0,791.9,1199.608645738164
2017-01-03,3575.0,157.7,180.12,445.2,783.0,1239.8898199333241
2017-01-04,3479.5,157.44,175.95,446.4,775.0,1210.5584200885519
2017-01-05,3379.0,154.0,171.9,424.25,756.4,1175.4498533104759
2017-01-06,3365.0,154.1,170.69,423.45,754.9,1170.9053856558905
2017-01-09,3384.5,154.4,168.35,425.8,755.4,1176.3728723525123
2017-01-10,3399.0,157.97,171.6,428.6,766.7,1183.6205739570282
2017-01-11,3394.5,157.01,169.05,431.25,748.7,1180.1647152896332
2017-01-12,3300.0,157.25,168.27,438.0,752.4,1153.712484536622
2017-01-13,3290.0,157.95,164.9,433.1,739.9,1148.5548842301714
2017-01-16,3240.0,155.81,164.66,427.25,741.1,1132.8838072849396
2017-01-17,3233.0,153.65,165.98,423.05,736.8,1129.755798837633
2017-01-18,3224.0,152.86,165.24,420.0,732.6,1126.0519810268129
2017-01-19,3195.0,150.85,166.3,412.15,720.2,1115.4164223069024
2017-01-20,3180.0,149.7,167.49,411.15,723.3,1111.206678693497
2017-01-23,3176.5,148.1,166.75,401.8,704.5,1106.9138898695971
2017-01-24,3190.0,150.15,170.25,411.7,740.9,1116.4890473600597
2017-01-25,3215.0,147.65,170.26,409.8,751.7,1123.793969999354
2017-01-26,3376.5,150.49,173.79,429.95,769.0,1175.9635176098252
2017-01-27,3486.0,154.09,178.92,435.0,780.0,1211.4380154337061
2017-01-30,3408.0,150.8,174.6,421.0,772.8,1184.7176850332319
2017-01-31,3370.0,149.8,172.2,406.7,759.8,1170.1396037072204
2017-02-01,3375.0,149.65,173.9,408.8,764.8,1172.6286364152181
